"UNITID_P","INSTNM","BRANCH","Address","City","State","ZIP","sector_cd","Sector_desc","men_total","women_total","Total","WEAPON13","DRUG13","LIQUOR13","WEAPON14","DRUG14","LIQUOR14","WEAPON15","DRUG15","LIQUOR15","FILTER13","FILTER14","FILTER15"
208433001,"College of Hair Design Careers","COLLEGE OF HAIR DESIGN CAREERS","1684 Clay St NE","SALEM","OR","97301",6,"Private for-profit, 2-year",2,52,54,0,0,0,0,0,0,0,0,0,1,1,1
208479001,"Concorde Career College-Portland","Concorde Career College","1425 NE Irving Street, Bldg. 300","PORTLAND","OR","972324203",6,"Private for-profit, 2-year",94,491,585,0,0,0,0,0,0,0,0,0,1,1,1
208488001,"Concordia University-Portland","Main Campus","2811 NE Holman Street","Portland","OR","972116099",2,"Private nonprofit, 4-year or above",1715,5467,7182,0,0,0,0,0,0,0,0,0,1,1,1
208512001,"Sumner College","Sumner College","15115 SW Sequoia Parkway #200","PORTLAND","OR","97224",6,"Private for-profit, 2-year",41,246,287,0,0,0,0,0,0,0,0,0,1,1,1
208637001,"East West College of the Healing Arts","Main Campus","525 NE Oregon Street","PORTLAND","OR","97232",9,"Private for-profit, less-than 2-year",65,160,225,0,0,0,0,0,0,0,0,0,1,1,1
208646001,"Eastern Oregon University","Main Campus","ONE UNIVERSITY BLVD","LA GRANDE","OR","97850",1,"Public, 4-year or above",1286,2202,3488,0,0,1,0,1,0,0,0,0,1,1,1
208655001,"Phagans School of Hair Design-Portland","Main Campus","1542 NE Weidler","PORTLAND","OR","97232",6,"Private for-profit, 2-year",29,67,96,0,0,0,0,0,0,0,0,0,1,1,1
208725001,"New Hope Christian College-Eugene","New Hope Christian College","2155 Bailey Hill Rd","Eugene","OR","97405",2,"Private nonprofit, 4-year or above",78,62,140,0,0,0,0,0,0,0,0,0,1,1,1
208822001,"George Fox University","Main Campus","414 N MERIDIAN ST","NEWBERG","OR","97132",2,"Private nonprofit, 4-year or above",1696,2229,3925,0,1,0,0,0,0,0,0,0,1,1,1
208859001,"Phagans Grants Pass College of Beauty","PHAGANS GRANTS PASS COLLEGE OF BEAUTY","304 NE AGNESS AVE.  SUITE F","GRANTS PASS","OR","97526",6,"Private for-profit, 2-year",2,32,34,0,0,0,0,0,0,0,0,0,1,1,1
209038001,"Lane Community College","Main Campus","4000 E 30TH AVE","EUGENE","OR","97405",4,"Public, 2-year",4243,4340,8583,0,0,0,1,1,0,0,1,0,1,1,1
209056001,"Lewis & Clark College","Main Campus","0615 SW PALATINE HILL RD","PORTLAND","OR","972197899",2,"Private nonprofit, 4-year or above",1329,2197,3526,0,6,17,0,4,0,0,1,0,1,1,1
209065001,"Linfield College-McMinnville Campus","Main Campus","900 SE BAKER","MCMINNVILLE","OR","971286894",2,"Private nonprofit, 4-year or above",680,1020,1700,0,4,13,0,6,2,0,3,2,1,1,1
209074001,"Linn-Benton Community College","LBCC Main Campus","6500 Pacific Blvd SW","Albany","OR","97321",4,"Public, 2-year",2823,2898,5721,0,0,0,0,0,0,0,1,0,1,1,1
209083001,"Northwest College-Beaverton","Norhtwest College Branch Campus","4200 SW Watson Ave","Beaverton","OR","97005",6,"Private for-profit, 2-year",13,68,81,0,0,0,0,0,0,0,0,0,1,1,1
209108001,"Marylhurst University","Marylhurst University","17600 PACIFIC HWY","MARYLHURST","OR","970360261",2,"Private nonprofit, 4-year or above",301,681,982,0,0,0,0,0,0,0,0,0,1,1,1
209153001,"Phagans Medford Beauty School","Phagans Medford Beauty School","2320 POPLAR DR","MEDFORD","OR","97504",6,"Private for-profit, 2-year",1,46,47,0,0,0,0,0,0,0,0,0,1,1,1
209205001,"Northwest College-Clackamas","Northwest College  Main Campus","8307 S.E. Monterey Ave","Happy Valley","OR","97086",6,"Private for-profit, 2-year",10,78,88,0,0,0,0,0,0,0,0,0,1,1,1
209241001,"Mount Angel Seminary","Main Campus","1 ABBEY DR","SAINT BENEDICT","OR","97373",2,"Private nonprofit, 4-year or above",160,2,162,0,0,0,0,0,0,0,0,0,1,1,1
209250001,"Mt Hood Community College","Gresham Campus","26000 SE STARK ST","GRESHAM","OR","97030",4,"Public, 2-year",4328,4430,8758,0,0,0,1,0,0,0,1,0,1,1,1
209287001,"Multnomah University","Main Campus","8435 NE GLISAN ST","PORTLAND","OR","97220",2,"Private nonprofit, 4-year or above",414,323,737,0,0,0,0,0,0,0,2,0,1,1,1
209296001,"National College of Natural Medicine","NATIONAL UNIVERSITY OF NATURAL  MEDICINE","049 SW PORTER STREET","PORTLAND","OR","97201",2,"Private nonprofit, 4-year or above",145,486,631,0,0,0,0,0,0,0,0,0,1,1,1
209409001,"Northwest Christian University","Main Campus","828 East 11th Avenue","EUGENE","OR","974013745",2,"Private nonprofit, 4-year or above",275,465,740,0,0,0,0,0,0,0,0,0,1,1,1
209490001,"Oregon Health & Science University","Oregon Health & Science University","3181 SW SAM JACKSON PK RD","Portland","OR","97239",1,"Public, 4-year or above",1029,1866,2895,9,23,2,6,65,4,2,38,5,1,1,1
209506001,"Oregon Institute of Technology","Main Campus","3201 Campus Drive","Klamath Falls","OR","976018801",1,"Public, 4-year or above",2560,2217,4777,0,6,4,0,5,0,0,4,0,1,1,1
209533001,"Oregon College of Art and Craft","Main Campus","8245 SW BARNES RD","PORTLAND","OR","972256349",2,"Private nonprofit, 4-year or above",30,121,151,0,0,0,0,0,0,0,0,0,1,1,1
209542001,"Oregon State University","Main Campus","600 Kerr Administration, OSU","Corvallis","OR","97331",1,"Public, 4-year or above",15808,13768,29576,0,1,1,2,5,2,0,9,2,1,1,1
209551001,"University of Oregon","Main Campus","110 JOHNSON HALL","EUGENE","OR","97403",1,"Public, 4-year or above",11406,12626,24032,9,92,125,2,81,67,7,84,67,1,1,1
209603001,"Pacific Northwest College of Art","PNCA","511 NW Broadway","PORTLAND","OR","972093023",2,"Private nonprofit, 4-year or above",155,346,501,0,0,0,0,0,0,0,0,0,1,1,1
209612001,"Pacific University","Forest Grove Campus","2043 COLLEGE WAY","FOREST GROVE","OR","97116",2,"Private nonprofit, 4-year or above",1379,2431,3810,1,4,3,0,3,0,0,0,5,1,1,1
209667001,"Phagans Beauty College","Phagans Beauty College","1565 Sw 53rd Street","CORVALLIS","OR","97333",6,"Private for-profit, 2-year",1,56,57,0,0,0,0,0,0,0,0,0,1,1,1
209676001,"Phagans Central Oregon Beauty College","Phagans Central Oregon Beauty College","1310 Cushing Drive","BEND","OR","97701",6,"Private for-profit, 2-year",6,97,103,0,0,0,0,0,0,0,0,0,1,1,1
209694001,"Phagans School of Beauty","PHAGANS SCHOOL OF BEAUTY","622 LANCASTER  DRIVE NE","SALEM","OR","97301",6,"Private for-profit, 2-year",8,26,34,0,0,0,0,0,0,0,0,0,1,1,1
209700001,"Phagans School of Hair Design","Main Campus","12000 SE 82nd Ave. Suite 4010","Happy Valley","OR","97086",6,"Private for-profit, 2-year",5,155,160,0,0,0,0,0,0,0,0,0,1,1,1
209719001,"Phagans Salon Academy","Main Campus","8820 SW CENTER","TIGARD","OR","97223",6,"Private for-profit, 2-year",2,27,29,0,0,0,0,0,0,0,0,0,1,1,1
209746001,"Portland Community College","Sylvania Campus","12000 SW 49th Avenue","Portland","OR","972197132",4,"Public, 2-year",13437,15566,29003,0,0,0,0,0,0,0,0,0,1,1,1
209807001,"Portland State University","Portland State University","PO Box 751","PORTLAND","OR","97207",1,"Public, 4-year or above",12622,14866,27488,0,45,3,5,55,1,0,30,8,1,1,1
209825001,"University of Portland","Main Campus","5000 N WILLAMETTE BLVD","PORTLAND","OR","972035798",2,"Private nonprofit, 4-year or above",1777,2561,4338,0,0,0,0,1,0,0,0,0,1,1,1
209922001,"Reed College","Main Campus","3203 SE WOODSTOCK BLVD","PORTLAND","OR","972028199",2,"Private nonprofit, 4-year or above",663,790,1453,0,0,0,0,0,0,0,1,0,1,1,1
209940001,"Rogue Community College","Redwood Campus","3345 REDWOOD HIGHWAY","GRANTS PASS","OR","97527",4,"Public, 2-year",2171,2783,4954,0,0,0,0,0,0,0,0,0,1,1,1
209986001,"Roseburg Beauty College","Main Campus","700 SE STEPHENS ST","ROSEBURG","OR","97470",6,"Private for-profit, 2-year",0,27,27,0,0,0,0,0,0,0,0,0,1,1,1
210076001,"Pioneer Pacific College","Main Campus","27501 SW PARKWAY AVE","WILSONVILLE","OR","970709296",3,"Private for-profit, 4-year or above",309,861,1170,0,0,0,0,0,0,0,0,0,1,1,1
210100001,"Springfield College of Beauty","Main Campus","307 Q STREET","SPRINGFIELD","OR","97477",6,"Private for-profit, 2-year",6,51,57,0,0,0,0,0,0,0,0,0,1,1,1
210146001,"Southern Oregon University","Ashland Campus","1250 SISKIYOU BLVD","ASHLAND","OR","97520",1,"Public, 4-year or above",2412,3676,6088,2,51,48,0,29,43,0,44,40,1,1,1
210155001,"Southwestern Oregon Community College","Southwestern Oregon Community College","1988 NEWMARK AVE","COOS BAY","OR","974202912",4,"Public, 2-year",1070,1268,2338,0,8,41,0,2,23,0,4,18,1,1,1
210234001,"Treasure Valley Community College","Main Campus","650 College Blvd.","Ontario","OR","97914",4,"Public, 2-year",924,1246,2170,0,1,7,0,0,0,0,0,2,1,1,1
210270001,"Umpqua Community College","Main Campus","1140 College Rd.","Roseburg","OR","974700226",4,"Public, 2-year",989,1257,2246,0,0,0,0,0,0,0,0,0,1,1,1
210304001,"Warner Pacific College","Mt. Tabor Campus","2219 SE 68TH AVE","PORTLAND","OR","97215",2,"Private nonprofit, 4-year or above",232,291,523,0,0,0,0,0,0,0,0,0,1,1,1
210331001,"Corban University","CORBAN UNIVERSITY","5000 DEER PARK DR SE","SALEM","OR","973179392",2,"Private nonprofit, 4-year or above",476,756,1232,0,0,0,0,0,0,0,0,0,1,1,1
210340001,"College of Cosmetology","College of Cosmetology","357 East Main St.","KLAMATH FALLS","OR","976013233",6,"Private for-profit, 2-year",3,43,46,0,0,0,0,0,0,0,0,0,1,1,1
210368001,"Western Seminary","Main Campus- Portland","5511 SE HAWTHORNE BLVD","PORTLAND","OR","972153367",2,"Private nonprofit, 4-year or above",474,252,726,0,0,0,0,0,0,0,0,0,1,1,1
210401001,"Willamette University","Main Campus","900 STATE ST","SALEM","OR","97301",2,"Private nonprofit, 4-year or above",1235,1511,2746,0,0,1,0,1,0,0,0,0,1,1,1
210429001,"Western Oregon University","Main Campus","345 Monmouth  Ave N","Monmouth","OR","973611394",1,"Public, 4-year or above",2099,3346,5445,0,7,10,0,4,4,0,0,0,1,1,1
210438001,"University of Western States","University of Western States","2900 NE 132ND AVE","PORTLAND","OR","972303099",2,"Private nonprofit, 4-year or above",383,456,839,0,0,0,0,0,0,0,0,0,1,1,1
210456001,"Abington Memorial Hospital Dixon School of Nursing","Main Campus","2500 MARYLAND RD STE 200","WILLOW GROVE","PA","190901284",5,"Private nonprofit, 2-year",33,184,217,0,3,0,0,0,0,0,0,0,1,1,1
210474001,"Jolie Hair and Beauty Academy-Hazleton","Main Campus","1057A NORTH CHURCH STREET","Hazleton","PA","18202",9,"Private for-profit, less-than 2-year",25,67,92,0,0,0,0,0,0,0,0,0,1,1,1
210483001,"Keystone Technical Institute","Main Campus","2301 ACADEMY DR","HARRISBURG","PA","171121012",6,"Private for-profit, 2-year",97,221,318,0,0,0,0,0,0,0,0,0,1,1,1
210492001,"Bryn Athyn College of the New Church","Main Campus","801 Tomlinson Rd, PO Box 717","Bryn Athyn","PA","190090717",2,"Private nonprofit, 4-year or above",149,129,278,0,1,0,0,0,0,0,0,0,1,1,1
210508001,"Academy of Vocal Arts","Academy of Vocal Arts","1920 SPRUCE ST","PHILADELPHIA","PA","191036685",2,"Private nonprofit, 4-year or above",16,12,28,0,0,0,0,0,0,0,0,0,1,1,1
210571001,"Albright College","ALBRIGHT COLLEGE","1621 N. 13th St.","READING","PA","196125234",2,"Private nonprofit, 4-year or above",891,1376,2267,0,0,2,0,1,0,0,0,1,1,1,1
210599001,"All-State Career School-Lester","Main Campus","501 SEMINOLE ST","LESTER","PA","19029",9,"Private for-profit, less-than 2-year",309,21,330,0,0,0,0,0,0,0,0,0,1,1,1
210605001,"Community College of Allegheny County","Allegheny Campus","801 Ridge Avenue","Pittsburgh","PA","15212",4,"Public, 2-year",7239,9498,16737,0,0,0,1,0,2,0,0,0,1,1,1
210669001,"Allegheny College","Main Campus","520 N MAIN ST","MEADVILLE","PA","163353902",2,"Private nonprofit, 4-year or above",890,1041,1931,0,0,2,0,2,1,0,1,1,1,1,1
210711001,"Toni & Guy Hairdressing Academy-Allentown","The Beauty Institute","1921 UNION BLVD","ALLENTOWN","PA","181091629",9,"Private for-profit, less-than 2-year",3,33,36,0,0,0,0,0,0,0,0,0,1,1,1
210739001,"DeSales University","DeSales University (Main Campus)","2755 Station Ave","Center Valley","PA","180349568",2,"Private nonprofit, 4-year or above",1231,1905,3136,0,2,2,0,0,0,0,0,0,1,1,1
210748001,"Altoona Beauty School Inc","Main Campus","1554 VALLEY VIEW BLVD.","ALTOONA","PA","166026039",9,"Private for-profit, less-than 2-year",1,50,51,0,0,0,0,0,0,0,0,0,1,1,1
210775001,"Alvernia University","Main Campus","400 SAINT BERNARDINE ST","READING","PA","196071799",2,"Private nonprofit, 4-year or above",829,2027,2856,0,2,0,0,4,0,0,0,0,1,1,1
210784001,"Toni & Guy Hairdressing Academy-Ambler","The Beauty Institute","50 E BUTLER PIKE","AMBLER","PA","19002",9,"Private for-profit, less-than 2-year",5,103,108,0,0,0,0,0,0,0,0,0,1,1,1
210890001,"Antonelli Institute","Main Campus","300 MONTGOMERY AVE","ERDENHEIM","PA","190388242",6,"Private for-profit, 2-year",51,126,177,0,0,0,0,0,3,0,0,0,1,1,1
210906001,"The Art Institutes of York-PA","The Art Institute of York","1409 WILLIAMS RD","YORK","PA","174029201",3,"Private for-profit, 4-year or above",92,125,217,0,0,0,0,0,0,0,0,0,1,1,1
210942001,"The Art Institute of Philadelphia","The Art Institute of Philadelphia","1622 CHESTNUT STREET","PHILADELPHIA","PA","191035198",3,"Private for-profit, 4-year or above",726,810,1536,0,0,0,0,0,0,0,0,0,1,1,1
210951001,"Career Training Academy-New Kensington","Career Training Academy","179 Hillcrest Shopping Center","Lower Burrell","PA","15068",6,"Private for-profit, 2-year",5,118,123,0,0,0,0,0,0,0,0,0,1,1,1
210960001,"The Art Institute of Pittsburgh","The Art Institute of Pittsburgh","420 BOULEVARD OF THE ALLIES","PITTSBURGH","PA","152191328",3,"Private for-profit, 4-year or above",442,477,919,0,0,0,0,0,0,0,0,0,1,1,1
211006001,"Automotive Training Center-Exton","Main Campus","114 PICKERING WAY","EXTON","PA","193411310",6,"Private for-profit, 2-year",329,24,353,0,0,0,0,0,0,0,0,0,1,1,1
211024001,"Summit University of Pennsylvania","Main Campus","538 VENARD RD","CLARKS SUMMIT","PA","18411",2,"Private nonprofit, 4-year or above",470,334,804,0,0,0,0,0,0,0,0,0,1,1,1
211079001,"Community College of Beaver County","Community College of Beaver County","ONE CAMPUS DR","MONACA","PA","150612588",4,"Public, 2-year",905,1398,2303,0,0,0,0,0,0,0,0,0,1,1,1
211088001,"Arcadia University","Main Campus","450 S EASTON RD","GLENSIDE","PA","190383295",2,"Private nonprofit, 4-year or above",1153,2831,3984,0,2,0,0,1,0,0,1,0,1,1,1
211130001,"Biblical Theological Seminary","Main Campus","200 N Main St","Hatfield","PA","19440",2,"Private nonprofit, 4-year or above",167,91,258,0,0,0,0,0,0,0,0,0,1,1,1
211149001,"Bidwell Training Center Inc","Main Campus","1815 METROPOLITAN ST","PITTSBURGH","PA","15233",5,"Private nonprofit, 2-year",67,113,180,0,0,0,0,0,0,0,0,0,1,1,1
211158001,"Bloomsburg University of Pennsylvania","Main Campus","400 E SECOND ST","BLOOMSBURG","PA","17815",1,"Public, 4-year or above",4115,5622,9737,0,28,157,0,32,167,1,53,133,1,1,1
211200001,"Bradford School","Main Campus","125 West Station Square Drive, Ste. 129","PITTSBURGH","PA","15219",6,"Private for-profit, 2-year",117,283,400,0,0,0,0,0,0,0,0,0,1,1,1
211273001,"Bryn Mawr College","Main Campus","101 N MERION AVE","BRYN MAWR","PA","190102899",2,"Private nonprofit, 4-year or above",81,1611,1692,0,1,7,0,2,12,0,1,14,1,1,1
211291001,"Bucknell University","Bucknell University, Main Campus","1 Dent Drive","LEWISBURG","PA","17837",2,"Private nonprofit, 4-year or above",1735,1890,3625,0,0,37,0,3,20,0,1,30,1,1,1
211307001,"Bucks County Community College","Newtown Campus","275 SWAMP RD","Newtown","PA","189404106",4,"Public, 2-year",3883,4728,8611,0,2,0,0,9,0,0,1,0,1,1,1
211316001,"Bucks County School of Beauty Culture Inc","Main Campus","1761 Bustleton Pike","Feasterville","PA","190537368",6,"Private for-profit, 2-year",1,75,76,0,0,0,0,0,0,0,0,0,1,1,1
211334001,"Butler Beauty Academy","Butler Beauty Academy","233 S MAIN ST","BUTLER","PA","16001",9,"Private for-profit, less-than 2-year",2,41,43,0,0,0,0,0,0,0,0,0,1,1,1
211343001,"Butler County Community College","Main Campus","107 college dr","BUTLER","PA","160031203",4,"Public, 2-year",1467,2106,3573,0,2,4,0,12,1,0,4,0,1,1,1
211352001,"Cabrini College","Cabrini University","610 King of Prussia Rd","Radnor","PA","190873698",2,"Private nonprofit, 4-year or above",785,1643,2428,0,0,0,0,2,0,0,2,4,1,1,1
211361001,"California University of Pennsylvania","Main Campus","250 UNIVERSITY AVE","CALIFORNIA","PA","154191394",1,"Public, 4-year or above",3474,4380,7854,0,23,7,0,32,11,0,35,5,1,1,1
211431001,"Carlow University","Main Campus","3333 Fifth Avenue","Pittsburgh","PA","152133165",2,"Private nonprofit, 4-year or above",292,1980,2272,0,1,0,0,0,0,0,0,0,1,1,1
211440001,"Carnegie Mellon University","Main Campus","5000 FORBES AVE","PITTSBURGH","PA","15213",2,"Private nonprofit, 4-year or above",7898,5065,12963,0,2,94,0,0,94,0,0,44,1,1,1
211468001,"Cedar Crest College","Cedar Crest College","100 COLLEGE DR","ALLENTOWN","PA","18104",2,"Private nonprofit, 4-year or above",158,1433,1591,0,0,2,0,0,5,0,0,6,1,1,1
211477001,"Central Penn College","Main Campus","COLLEGE HILL & VALLEY RDS","SUMMERDALE","PA","170930309",3,"Private for-profit, 4-year or above",474,911,1385,0,4,3,0,6,1,1,5,0,1,1,1
211556001,"Chatham University","Main Campus","WOODLAND RD","PITTSBURGH","PA","15232",2,"Private nonprofit, 4-year or above",394,1830,2224,0,0,4,0,0,0,0,0,0,1,1,1
211583001,"Chestnut Hill College","Chestnut Hill College","9601 GERMANTOWN AVE","PHILADELPHIA","PA","191182693",2,"Private nonprofit, 4-year or above",579,1372,1951,0,0,0,0,0,0,0,0,0,1,1,1
211608001,"Cheyney University of Pennsylvania","Main Campus","1837 UNIVERSITY CIRCLE","CHEYNEY","PA","19319",1,"Public, 4-year or above",351,360,711,3,8,21,3,6,9,1,0,0,1,1,1
211617001,"Brightwood Career Institute-Philadelphia Mills","Brightwood Career Institute-Philadelphia Mills","177 Franklin Mills Blvd","Philadelphia","PA","19154",6,"Private for-profit, 2-year",218,447,665,0,0,0,0,0,0,0,0,0,1,1,1
211635001,"Citizens School of Nursing","Main Campus","651 Fourth Avenue","NEW KENSINGTON","PA","15068",5,"Private nonprofit, 2-year",17,164,181,0,0,0,0,0,0,0,0,0,1,1,1
211644001,"Clarion University of Pennsylvania","Main Campus","840 WOOD ST","CLARION","PA","16214",1,"Public, 4-year or above",1863,3505,5368,1,9,29,0,13,40,0,17,50,1,1,1
211802001,"DLP Conemaugh Memorial Medical Center","Main Campus","1086 FRANKLIN ST","JOHNSTOWN","PA","159054398",6,"Private for-profit, 2-year",47,174,221,0,0,0,0,0,0,0,0,0,1,1,1
211820001,"Consolidated School of Business-York","Main Campus","1605 CLUGSTON RD","YORK","PA","17404",6,"Private for-profit, 2-year",27,103,130,0,0,0,0,0,0,0,0,0,1,1,1
211893001,"Curtis Institute of Music","Main Campus","1726 LOCUST ST","PHILADELPHIA","PA","19103",2,"Private nonprofit, 4-year or above",86,88,174,0,0,0,0,0,0,0,0,0,1,1,1
211909001,"Dean Institute of Technology","Main Campus","1501 W LIBERTY AVE","PITTSBURGH","PA","152261197",6,"Private for-profit, 2-year",152,6,158,0,0,0,0,0,0,0,0,0,1,1,1
211927001,"Delaware County Community College","Marple Campus","901 S MEDIA LINE RD","MEDIA","PA","190631094",4,"Public, 2-year",5042,6700,11742,0,0,0,0,0,0,0,0,0,1,1,1
211981001,"Delaware Valley University","Delaware Valley University","700 E BUTLER AVE","DOYLESTOWN","PA","189012697",2,"Private nonprofit, 4-year or above",917,1349,2266,0,0,0,0,0,0,0,1,0,1,1,1
212009001,"Dickinson College","Main Campus","P.O. Box 1773","CARLISLE","PA","170132896",2,"Private nonprofit, 4-year or above",1018,1402,2420,0,1,8,0,7,9,0,1,4,1,1,1
212018001,"Pennsylvania State University-Dickinson Law","Dickinson Campus Penn State","150 SOUTH COLLEGE ST","CARLISLE","PA","170132899",1,"Public, 4-year or above",83,76,159,0,0,0,0,0,0,0,0,0,1,1,1
212045001,"Douglas Education Center","Main Campus","130 7TH ST","MONESSEN","PA","15062",6,"Private for-profit, 2-year",80,174,254,0,0,0,0,0,0,0,0,0,1,1,1
212054001,"Drexel University","University City Campus","3141 CHESTNUT ST","PHILADELPHIA","PA","19104",2,"Private nonprofit, 4-year or above",12144,13451,25595,0,25,10,0,5,9,0,3,10,1,1,1
212106001,"Duquesne University","Main Campus","ADMINISTRATION BLDG 600 FORBES AVE","PITTSBURGH","PA","15282",2,"Private nonprofit, 4-year or above",3610,5794,9404,0,4,15,0,1,10,0,2,11,1,1,1
212115001,"East Stroudsburg University of Pennsylvania","Main Campus","200 PROSPECT ST","EAST STROUDSBURG","PA","183012999",1,"Public, 4-year or above",2967,3861,6828,0,53,140,0,34,121,0,28,88,1,1,1
212133001,"Eastern University","Main Campus","1300 EAGLE RD","SAINT DAVIDS","PA","190873696",2,"Private nonprofit, 4-year or above",1064,2441,3505,0,0,0,0,1,0,0,3,1,1,1,1
212160001,"Edinboro University of Pennsylvania","Main Campus","Accounting Office, Room 230, McNerney Hall","Edinboro","PA","164440001",1,"Public, 4-year or above",2507,4041,6548,0,41,75,0,18,41,0,30,39,1,1,1
212197001,"Elizabethtown College","Main Campus","ONE ALPHA DR","ELIZABETHTOWN","PA","170222298",2,"Private nonprofit, 4-year or above",673,1147,1820,0,4,4,0,2,3,0,9,3,1,1,1
212230001,"Empire Beauty School-Lebanon","Empire Beauty School - Lebanon","1776 QUENTIN RD CEDAR CREST SQ","LEBANON","PA","17042",9,"Private for-profit, less-than 2-year",1,32,33,0,0,0,0,0,0,0,0,0,1,1,1
212267001,"Empire Beauty School-York","Empire Beauty School - York, PA","2592 EASTERN BLVD, KINGSTON SQUARE SHOPPING CTR","YORK","PA","17402",9,"Private for-profit, less-than 2-year",3,108,111,0,0,0,0,0,0,0,0,0,1,1,1
212276001,"Empire Beauty School-Lancaster","Empire Beauty School - Lancaster, PA","1801 COLUMBIA AVE","LANCASTER","PA","17603",9,"Private for-profit, less-than 2-year",5,80,85,0,0,0,0,0,0,0,0,0,1,1,1
212294001,"Empire Beauty School-Shamokin Dam","Empire Beauty School - Shamokin Dam, PA","30 Baldwin Boulevard, Suite 50","Shamokin Dam","PA","17876",9,"Private for-profit, less-than 2-year",0,32,32,0,0,0,0,0,0,0,0,0,1,1,1
212300001,"Empire Beauty School-Pottsville","Empire Beauty School -Pottsville, PA","396 Pottsville / St. Clair Highway","POTTSVILLE","PA","17901",9,"Private for-profit, less-than 2-year",2,37,39,0,0,0,0,0,0,0,0,0,1,1,1
212328001,"Empire Beauty  School-Lehigh Valley","Empire Beauty School - Lehigh Valley","1634 MACARTHUR RD","WHITEHALL","PA","18052",9,"Private for-profit, less-than 2-year",8,106,114,0,0,0,0,0,0,0,0,0,1,1,1
212337001,"Empire Beauty School-Gwinnett","Empire Beauty School, Gwinnett, GA","1455 PLEASANT HILL ROAD, STE 105","LAWRENCEVILLE","GA","30044",9,"Private for-profit, less-than 2-year",5,130,135,0,0,0,0,0,0,0,0,0,1,1,1
212355001,"Empire Beauty School-Wyoming Valley","Empire Beauty School - Wyoming Valley, PA","3370 Birney Avenue","Moosic","PA","18507",9,"Private for-profit, less-than 2-year",9,137,146,0,0,0,0,0,0,0,0,0,1,1,1
212373001,"Empire Beauty School-Warminster","Empire Beauty School - Warminster, PA","435 YORK RD","WARMINSTER","PA","18974",9,"Private for-profit, less-than 2-year",6,46,52,0,0,0,0,0,0,0,0,0,1,1,1
212382001,"Empire Beauty School-Harrisburg","Empire Beauty School - Harrisburg, PA","3941 JONESTOWN RD","HARRISBURG","PA","17109",9,"Private for-profit, less-than 2-year",6,104,110,0,0,0,0,0,0,0,0,0,1,1,1
212391001,"Empire Beauty School-Reading","Empire Beauty School - Reading, PA","2302 N 5TH Street Highway","READING","PA","19605",9,"Private for-profit, less-than 2-year",4,96,100,0,0,0,0,0,0,0,0,0,1,1,1
212434001,"Erie Institute of Technology Inc","Main Campus","940 Millcreek Mall","Erie","PA","16565",6,"Private for-profit, 2-year",240,19,259,0,0,0,0,0,0,0,0,0,1,1,1
212443001,"Evangelical Theological Seminary","Main Campus","121 S COLLEGE ST","MYERSTOWN","PA","170671299",2,"Private nonprofit, 4-year or above",75,49,124,0,0,0,0,0,0,0,0,0,1,1,1
